SNR,UncodedBer,Capacity,ShannonCapacity
4.48,0.00892471326242428,0.926422732113278,1.92806086152814
4.49,0.00885908768681509,0.926869012939354,1.9305105868888
4.5,0.00879381053056083,0.927313626356772,1.9329617924573
4.51,0.00872888091295143,0.9277565722771,1.93541447661294
4.52,0.00866429794984125,0.928197850644682,1.93786863773378
4.53,0.00860006075367592,0.928637461436659,1.94032427419663
4.54,0.00853616843352034,0.929075404662972,1.94278138437709
4.55,0.00847262009508587,0.929511680366379,1.94523996664952
4.56,0.00840941484075797,0.929946288622461,1.94770001938707
4.57,0.00834655176962407,0.930379229539631,1.95016154096171
4.58,0.00828402997750177,0.930810503259138,1.95262452974422
4.59,0.00822184855696639,0.931240109955076,1.9550889841042
4.6,0.00816000659737992,0.931668049834381,1.95755490241009
4.61,0.00809850318491878,0.932094323136838,1.96002228302919
4.62,0.00803733740260248,0.932518930135079,1.96249112432763
4.63,0.00797650833032248,0.93294187113458,1.96496142467044
4.64,0.00791601504487072,0.933363146473663,1.96743318242153
4.65,0.00785585661996857,0.933782756523485,1.96990639594369
4.66,0.00779603212629576,0.934200701688039,1.97238106359861
4.67,0.00773654063151952,0.934616982404142,1.97485718374692
4.68,0.00767738120032413,0.935031599141426,1.97733475474817
4.69,0.00761855289444002,0.935444552402332,1.97981377496082
4.7,0.0075600547726733,0.935855842722093,1.98229424274231
4.71,0.00750188589093537,0.936265470668723,1.98477615644904
4.72,0.00744404530227294,0.936673436843001,1.98725951443635
4.73,0.00738653205689754,0.937079741878458,1.9897443150586
4.74,0.00732934520221562,0.937484386441354,1.99223055666912
4.75,0.00727248378285894,0.937887371230657,1.99471823762026
4.76,0.00721594684071414,0.938288696978033,1.99720735626337
4.77,0.0071597334149538,0.938688364447808,1.99969791094883
4.78,0.0071038425420662,0.939086374436956,2.00218990002606
4.79,0.00704827325588642,0.939482727775065,2.00468332184353
4.8,0.00699302458762663,0.939877425324316,2.00717817474877
4.81,0.00693809556590685,0.940270467979449,2.00967445708837
4.82,0.00688348521678595,0.940661856667737,2.01217216720802
4.83,0.00682919256379266,0.941051592348947,2.01467130345248
4.84,0.00677521662795655,0.941439676015315,2.01717186416562
4.85,0.00672155642783878,0.941826108691505,2.01967384769043
4.86,0.00666821097956416,0.942210891434574,2.02217725236903
4.87,0.00661517929685185,0.942594025333934,2.02468207654266
4.88,0.00656246039104702,0.94297551151131,2.0271883185517
4.89,0.0065100532711525,0.9433553511207,2.02969597673571
4.9,0.00645795694386009,0.943733545348335,2.03220504943341
4.91,0.0064061704135826,0.944110095412629,2.03471553498268
4.92,0.00635469268248567,0.944485002564132,2.03722743172061
4.93,0.00630352275051915,0.944858268085492,2.0397407379835
4.94,0.00625265961544974,0.945229893291393,2.04225545210682
4.95,0.00620210227289253,0.945599879528513,2.04477157242529
4.96,0.00615184971634342,0.945968228175466,2.04728909727286
4.97,0.00610190093721141,0.946334940642752,2.04980802498272
4.98,0.00605225492485051,0.946700018372697,2.05232835388732
4.99,0.00600291066659231,0.947063462839401,2.05485008231835
5,0.00595386714777868,0.947425275548673,2.0573732086068
5.01,0.00590512335179383,0.947785458037974,2.05989773108292
5.02,0.00585667826009706,0.948144011876359,2.06242364807629
5.03,0.00580853085225574,0.948500938664401,2.06495095791577
5.04,0.00576068010597752,0.948856240034138,2.06747965892954
5.05,0.00571312499714316,0.949209917649004,2.07000974944511
5.06,0.00566586449984008,0.949561973203752,2.07254122778932
5.07,0.00561889758639411,0.949912408424395,2.07507409228838
5.08,0.00557222322740347,0.950261225068127,2.07760834126783
5.09,0.00552584039177118,0.950608424923255,2.08014397305259
5.1,0.00547974804673856,0.950954009809119,2.08268098596697
5.11,0.00543394515791795,0.95129798157602,2.08521937833465
5.12,0.00538843068932626,0.951640342105138,2.08775914847874
5.13,0.00534320360341778,0.951981093308459,2.09030029472171
5.14,0.00529826286111801,0.952320237128686,2.0928428153855
5.15,0.00525360742185654,0.95265777553916,2.09538670879146
5.16,0.00520923624360059,0.95299371054378,2.09793197326038
5.17,0.00516514828288839,0.953328044176909,2.1004786071125
5.18,0.00512134249486262,0.953660778503293,2.10302660866753
5.19,0.00507781783330408,0.953991915617968,2.10557597624465
5.2,0.00503457325066492,0.954321457646173,2.10812670816251
5.21,0.00499160769810236,0.954649406743257,2.11067880273926
5.22,0.00494892012551251,0.954975765094581,2.11323225829257
5.23,0.00490650948156335,0.955300534915431,2.11578707313958
5.24,0.00486437471372925,0.955623718450913,2.118343245597
5.25,0.00482251476832385,0.955945317975862,2.12090077398104
5.26,0.00478092859053447,0.956265335794736,2.12345965660747
5.27,0.0047396151244552,0.956583774241519,2.12601989179161
5.28,0.00469857331312107,0.956900635679616,2.12858147784832
5.29,0.00465780209854172,0.957215922501749,2.13114441309207
5.3,0.00461730042173525,0.957529637129852,2.13370869583689
5.31,0.00457706722276174,0.957841782014961,2.13627432439641
5.32,0.00453710144075758,0.958152359637107,2.13884129708385
5.33,0.00449740201396864,0.958461372505208,2.14140961221207
5.34,0.00445796787978481,0.95876882315695,2.14397926809352
5.35,0.00441879797477318,0.959074714158681,2.1465502630403
5.36,0.0043798912347125,0.959379048105289,2.14912259536416
5.37,0.00434124659462665,0.959681827620092,2.15169626337649
5.38,0.00430286298881832,0.959983055354716,2.15427126538833
5.39,0.00426473935090355,0.960282733988976,2.15684759971043
5.4,0.00422687461384497,0.960580866230756,2.15942526465318
5.41,0.00418926770998584,0.960877454815885,2.16200425852669
5.42,0.0041519175710838,0.961172502508014,2.16458457964075
5.43,0.00411482312834499,0.961466012098492,2.16716622630487
5.44,0.00407798331245746,0.961757986406235,2.16974919682829
5.45,0.0040413970536255,0.962048428277602,2.17233348951997
5.46,0.00400506328160266,0.962337340586264,2.17491910268861
5.47,0.00396898092572628,0.96262472623307,2.17750603464266
5.48,0.003933148914951,0.962910588145917,2.18009428369033
5.49,0.00389756617788217,0.963194929279618,2.18268384813959
5.5,0.00386223164281019,0.963477752615758,2.18527472629821
5.51,0.00382714423774333,0.96375906116257,2.18786691647372
5.52,0.00379230289044252,0.964038857954783,2.19046041697347
5.53,0.00375770652845386,0.964317146053493,2.19305522610461
5.54,0.00372335407914293,0.964593928546015,2.19565134217409
5.55,0.00368924446972796,0.964869208545745,2.19824876348871
5.56,0.00365537662731374,0.965142989192011,2.20084748835509
5.57,0.0036217494789248,0.965415273649935,2.2034475150797
5.58,0.00358836195153911,0.965686065110275,2.20604884196886
5.59,0.00355521297212102,0.965955366789293,2.20865146732875
5.6,0.00352230146765509,0.966223181928589,2.21125538946544
5.61,0.00348962636517958,0.966489513794962,2.21386060668486
5.62,0.00345718659181893,0.966754365680251,2.21646711729284
5.63,0.00342498107481781,0.967017740901187,2.21907491959511
5.64,0.00339300874157378,0.967279642799233,2.22168401189732
5.65,0.00336126851967067,0.967540074740433,2.22429439250501
5.66,0.00332975933691138,0.967799040115251,2.22690605972368
5.67,0.00329848012135125,0.968056542338413,2.22951901185875
5.68,0.00326742980133066,0.968312584848751,2.23213324721559
5.69,0.00323660730550812,0.968567171109035,2.23474876409952
5.7,0.00320601156289302,0.968820304605817,2.23736556081583
5.71,0.00317564150287841,0.969071988849261,2.23998363566978
5.72,0.00314549605527337,0.969322227372989,2.24260298696663
5.73,0.00311557415033648,0.969571023733897,2.24522361301159
5.74,0.00308587471880706,0.969818381512009,2.24784551210992
5.75,0.00305639669193902,0.970064304310291,2.25046868256685
5.76,0.00302713900153229,0.970308795754489,2.25309312268765
5.77,0.00299810057996519,0.97055185949296,2.25571883077762
5.78,0.00296928036022748,0.970793499196492,2.25834580514208
5.79,0.00294067727595149,0.97103371855814,2.26097404408639
5.8,0.00291229026144468,0.971272521293046,2.26360354591601
5.81,0.00288411825172163,0.971509911138263,2.2662343089364
5.82,0.00285616018253609,0.971745891852581,2.26886633145313
5.83,0.00282841499041209,0.971980467216347,2.27149961177184
5.84,0.00280088161267655,0.972213641031288,2.27413414819827
5.85,0.0027735589874901,0.97244541712033,2.27676993903824
5.86,0.0027464460538793,0.972675799327415,2.27940698259769
5.87,0.00271954175176758,0.972904791517322,2.28204527718266
5.88,0.0026928450220064,0.973132397575483,2.28468482109934
5.89,0.00266635480640731,0.973358621407796,2.28732561265403
5.9,0.00264007004777222,0.973583466940441,2.28996765015317
5.91,0.00261398968992455,0.973806938119696,2.29261093190337
5.92,0.00258811267774062,0.974029038911746,2.29525545621137
5.93,0.00256243795717992,0.974249773302498,2.29790122138411
5.94,0.00253696447531604,0.974469145297386,2.30054822572869
5.95,0.00251169118036709,0.974687158921188,2.30319646755237
5.96,0.00248661702172648,0.974903818217828,2.30584594516264
5.97,0.00246174094999263,0.975119127250189,2.30849665686717
5.98,0.00243706191699977,0.975333090099917,2.31114860097384
5.99,0.002412578875848,0.975545710867222,2.31380177579076
6,0.00238829078093283,0.975756993670694,2.31645617962626
6.01,0.00236419658797526,0.9759669426471,2.31911181078889
6.02,0.00234029525405177,0.976175561951185,2.32176866758746
6.03,0.00231658573762339,0.976382855755479,2.32442674833102
6.04,0.00229306699856568,0.976588828250095,2.32708605132889
6.05,0.00226973799819763,0.976793483642535,2.32974657489065
6.06,0.00224659769931113,0.976996826157481,2.33240831732615
6.07,0.00222364506619988,0.977198860036601,2.33507127694553
6.08,0.00220087906468847,0.977399589538345,2.33773545205924
6.09,0.0021782986621609,0.977599018937741,2.34040084097799
